Customer.Code,Customer.Name,Tier,Potential,Adoption,Planned.Interaction,Actual.Interaction,DiffInteraction,Total,Potential_norm,Adoption_norm,DiffInteraction_norm,Tier_norm,Total_norm,Province,ZipCode
323155,Apothek_323155,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1070
812987,Apothek_812987,3,M,C,1,5,4,520,0.5,0,1,0,0.000932668,Brabant,1070
309784,Apothek_309784,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Brabant,1160
583557,Apothek_583557,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Brabant,1000
410632,Apothek_410632,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Brabant,1200
922015,Apothek_922015,1,H,C,3,2,-1,10957,1,0,0.285714286,1,0.021339913,Brabant,1000
718770,Apothek_718770,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1000
318405,Apothek_318405,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Brabant,1180
657990,Apothek_657990,2,H,C,2,5,3,NA,1,0,0.857142857,0.5,NA,Brabant,1140
843260,Apothek_843260,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Brabant,1150
528839,Apothek_528839,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Brabant,1050
395780,Apothek_395780,3,M,B,1,2,1,NA,0.5,0.5,0.571428571,0,NA,Brabant,1000
213052,Apothek_213052,2,H,C,2,2,0,35961,1,0,0.428571429,0.5,0.070229706,Brabant,1210
544202,Apothek_544202,3,L,B,1,1,0,NA,0,0.5,0.428571429,0,NA,Brabant,1050
648209,Apothek_648209,2,M,C,2,4,2,9702,0.5,0,0.714285714,0.5,0.018886039,Brabant,1090
456389,Apothek_456389,3,L,A,1,5,4,NA,0,1,1,0,NA,Brabant,1150
820167,Apothek_820167,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Brabant,1070
460603,Apothek_460603,3,L,B,1,4,3,22212,0,0.5,0.857142857,0,0.043346577,Brabant,1083
431978,Apothek_431978,3,M,C,1,3,2,12004,0.5,0,0.714285714,0,0.02338709,Brabant,1060
794733,Apothek_794733,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1040
568739,Apothek_568739,2,M,C,2,4,2,43837,0.5,0,0.714285714,0.5,0.085629482,Brabant,1070
526568,Apothek_526568,2,M,C,2,2,0,73816,0.5,0,0.428571429,0.5,0.144246787,Brabant,1060
259001,Apothek_259001,2,H,C,2,3,1,55196,1,0,0.571428571,0.5,0.107839495,Brabant,1070
603057,Apothek_603057,2,M,C,2,3,1,36806,0.5,0,0.571428571,0.5,0.071881917,Brabant,1020
407343,Apothek_407343,3,M,C,1,1,0,35487,0.5,0,0.428571429,0,0.069302904,Brabant,1050
699751,Apothek_699751,2,M,C,2,3,1,622,0.5,0,0.571428571,0.5,0.001132106,Brabant,1090
521992,Apothek_521992,2,H,C,2,1,-1,NA,1,0,0.285714286,0.5,NA,Brabant,1070
379536,Apothek_379536,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Brabant,1170
187251,Apothek_187251,2,M,B,2,3,1,19628,0.5,0.5,0.571428571,0.5,0.038294137,Brabant,1170
526725,Apothek_526725,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Brabant,1000
210341,Apothek_210341,1,H,B,3,3,0,84103,1,0.5,0.428571429,1,0.164360741,Brabant,1030
272873,Apothek_272873,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1000
443611,Apothek_443611,1,H,B,3,4,1,50893,1,0.5,0.571428571,1,0.09942593,Brabant,1000
994931,Apothek_994931,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Brabant,1160
566308,Apothek_566308,1,H,B,3,4,1,NA,1,0.5,0.571428571,1,NA,Brabant,1040
416613,Apothek_416613,1,H,B,3,3,0,11742,1,0.5,0.428571429,1,0.022874807,Brabant,1170
138519,Apothek_138519,3,M,C,1,2,1,58474,0.5,0,0.571428571,0,0.114248899,Brabant,1083
641984,Apothek_641984,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1080
324972,Apothek_324972,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1060
507179,Apothek_507179,2,H,C,2,5,3,50636,1,0,0.857142857,0.5,0.098923423,Brabant,1190
650162,Apothek_650162,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Brabant,1020
275240,Apothek_275240,1,H,A,3,4,1,29427,1,1,0.571428571,1,0.057453914,Brabant,1070
412997,Apothek_412997,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Brabant,1180
734517,Apothek_734517,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1000
679091,Apothek_679091,2,M,B,2,1,-1,83196,0.5,0.5,0.285714286,0.5,0.162587303,Brabant,1150
796002,Apothek_796002,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Brabant,1040
999176,Apothek_999176,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Brabant,1030
782643,Apothek_782643,2,H,C,2,3,1,31583,1,0,0.571428571,0.5,0.061669495,Brabant,1180
337944,Apothek_337944,2,M,C,2,1,-1,NA,0.5,0,0.285714286,0.5,NA,Brabant,1080
831866,Apothek_831866,2,M,C,2,0,-2,34662,0.5,0,0.142857143,0.5,0.067689799,Brabant,1090
976823,Apothek_976823,1,H,A,3,2,-1,33931,1,1,0.285714286,1,0.06626049,Brabant,1050
364157,Apothek_364157,2,H,B,2,4,2,31836,1,0.5,0.714285714,0.5,0.062164181,Brabant,1060
829508,Apothek_829508,2,M,C,2,1,-1,22374,0.5,0,0.285714286,0.5,0.043663332,Brabant,1090
806023,Apothek_806023,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Brabant,1180
734015,Apothek_734015,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Brabant,1180
739990,Apothek_739990,2,M,B,2,4,2,29728,0.5,0.5,0.714285714,0.5,0.058042453,Brabant,1070
245271,Apothek_245271,2,M,C,2,5,3,73359,0.5,0,0.857142857,0.5,0.143353225,Brabant,1090
546905,Apothek_546905,1,H,C,3,3,0,26202,1,0,0.428571429,1,0.05114814,Brabant,1030
249252,Apothek_249252,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Brabant,1050
478175,Apothek_478175,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Brabant,1050
464372,Apothek_464372,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1070
443491,Apothek_443491,1,H,A,3,5,2,96499,1,1,0.714285714,1,0.188598378,Brabant,1050
803640,Apothek_803640,3,M,C,1,3,2,13828,0.5,0,0.714285714,0,0.026953519,Brabant,1020
563861,Apothek_563861,3,L,B,1,0,-1,15630,0,0.5,0.285714286,0,0.030476932,Brabant,1180
961265,Apothek_961265,3,M,C,1,3,2,114821,0.5,0,0.714285714,0,0.224422997,Brabant,1160
917549,Apothek_917549,3,M,C,1,4,3,51823,0.5,0,0.857142857,0,0.101244339,Brabant,1020
299629,Apothek_299629,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Brabant,1200
532970,Apothek_532970,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1080
834393,Apothek_834393,3,M,C,1,2,1,11889,0.5,0,0.571428571,0,0.023162233,Brabant,1050
638492,Apothek_638492,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Brabant,1160
402017,Apothek_402017,1,H,A,3,0,-3,13384,1,1,0,1,0.026085375,Brabant,1180
827938,Apothek_827938,1,H,A,3,5,2,87487,1,1,0.714285714,1,0.170977405,Brabant,1080
594784,Apothek_594784,2,H,C,2,5,3,38212,1,0,0.857142857,0.5,0.074631039,Brabant,1210
604359,Apothek_604359,1,H,C,3,2,-1,202311,1,0,0.285714286,1,0.395490345,Brabant,1150
404516,Apothek_404516,3,M,C,1,3,2,17370,0.5,0,0.714285714,0,0.033879117,Brabant,1030
326990,Apothek_326990,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1030
503861,Apothek_503861,3,M,C,1,3,2,20185,0.5,0,0.714285714,0,0.039383227,Brabant,1030
198348,Apothek_198348,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Brabant,1180
329030,Apothek_329030,1,H,B,3,2,-1,54399,1,0.5,0.285714286,1,0.106281138,Brabant,1140
882865,Apothek_882865,3,M,C,1,2,1,21834,0.5,0,0.571428571,0,0.042607482,Brabant,1020
520789,Apothek_520789,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Brabant,1070
459397,Apothek_459397,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1020
875974,Apothek_875974,3,M,B,1,2,1,NA,0.5,0.5,0.571428571,0,NA,Brabant,1050
876226,Apothek_876226,1,H,B,3,3,0,59150,1,0.5,0.428571429,1,0.115570668,Brabant,1210
703099,Apothek_703099,3,L,C,1,4,3,36407,0,0,0.857142857,0,0.071101761,Brabant,1180
910481,Apothek_910481,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Brabant,1000
948086,Apothek_948086,2,M,B,2,1,-1,78236,0.5,0.5,0.285714286,0.5,0.15288912,Brabant,1090
291242,Apothek_291242,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Brabant,1030
137722,Apothek_137722,2,H,C,2,2,0,NA,1,0,0.428571429,0.5,NA,Brabant,1090
584343,Apothek_584343,2,M,B,2,1,-1,4652,0.5,0.5,0.285714286,0.5,0.00901188,Brabant,1050
713086,Apothek_713086,3,M,C,1,5,4,53216,0.5,0,1,0,0.103968043,Brabant,1030
579225,Apothek_579225,2,M,C,2,4,2,14397,0.5,0,0.714285714,0.5,0.028066073,Brabant,1180
552704,Apothek_552704,3,M,B,1,5,4,20440,0.5,0.5,1,0,0.039881823,Brabant,1160
958837,Apothek_958837,2,M,B,2,0,-2,45351,0.5,0.5,0.142857143,0.5,0.088589775,Brabant,1040
393831,Apothek_393831,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Brabant,1070
468696,Apothek_468696,2,M,B,2,2,0,75207,0.5,0.5,0.428571429,0.5,0.14696658,Brabant,1070
509413,Apothek_509413,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Brabant,1030
632210,Apothek_632210,3,M,A,1,3,2,27484,0.5,1,0.714285714,0,0.053654807,Brabant,1050
208993,Apothek_208993,2,M,C,2,4,2,13029,0.5,0,0.714285714,0.5,0.025391251,Brabant,1030
264621,Apothek_264621,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1060
807331,Apothek_807331,3,M,C,1,3,2,82573,0.5,0,0.714285714,0,0.161369164,Brabant,1020
509546,Apothek_509546,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1030
646444,Apothek_646444,3,M,C,1,5,4,17614,0.5,0,1,0,0.034356205,Brabant,1020
137043,Apothek_137043,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Brabant,1050
558961,Apothek_558961,3,M,C,1,1,0,29142,0.5,0,0.428571429,0,0.05689666,Brabant,1030
851628,Apothek_851628,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Brabant,1090
843767,Apothek_843767,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Brabant,1030
676759,Apothek_676759,2,M,C,2,1,-1,33088,0.5,0,0.285714286,0.5,0.06461219,Brabant,1030
537341,Apothek_537341,3,M,C,1,5,4,45646,0.5,0,1,0,0.089166582,Brabant,1030
632407,Apothek_632407,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1080
135281,Apothek_135281,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1020
812346,Apothek_812346,2,M,B,2,1,-1,211754,0.5,0.5,0.285714286,0.5,0.413954043,Brabant,1060
230280,Apothek_230280,3,M,B,1,0,-1,34856,0.5,0.5,0.285714286,0,0.068069123,Brabant,1000
958187,Apothek_958187,3,M,C,1,3,2,29120,0.5,0,0.714285714,0,0.056853643,Brabant,1030
813771,Apothek_813771,2,H,C,2,4,2,88762,1,0,0.714285714,0.5,0.173470385,Brabant,1080
675716,Apothek_675716,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Brabant,1030
367235,Apothek_367235,2,M,C,2,2,0,12634,0.5,0,0.428571429,0.5,0.024618916,Brabant,1060
998139,Apothek_998139,2,M,B,2,5,3,13974,0.5,0.5,0.857142857,0.5,0.02723899,Brabant,1000
333195,Apothek_333195,3,L,A,1,2,1,NA,0,1,0.571428571,0,NA,Brabant,1150
442382,Apothek_442382,2,M,B,2,4,2,NA,0.5,0.5,0.714285714,0.5,NA,Brabant,1200
867585,Apothek_867585,3,M,C,1,1,0,62173,0.5,0,0.428571429,0,0.121481476,Brabant,1030
866703,Apothek_866703,2,M,C,2,5,3,29603,0.5,0,0.857142857,0.5,0.057798043,Brabant,1030
832371,Apothek_832371,2,M,B,2,3,1,12909,0.5,0.5,0.571428571,0.5,0.025156618,Brabant,1200
336723,Apothek_336723,2,H,C,2,2,0,29877,1,0,0.428571429,0.5,0.05833379,Brabant,1070
374852,Apothek_374852,3,M,C,1,2,1,35563,0.5,0,0.571428571,0,0.069451505,Brabant,1070
704105,Apothek_704105,2,H,C,2,3,1,NA,1,0,0.571428571,0.5,NA,Brabant,1080
106949,Apothek_106949,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1060
950822,Apothek_950822,3,M,C,1,1,0,14917,0.5,0,0.428571429,0,0.029082818,Brabant,1210
477037,Apothek_477037,2,M,C,2,1,-1,43890,0.5,0,0.285714286,0.5,0.085733112,Brabant,1050
993234,Apothek_993234,1,H,C,3,0,-3,31612,1,0,0,1,0.061726198,Brabant,1020
761421,Apothek_761421,3,L,B,1,3,2,23378,0,0.5,0.714285714,0,0.045626432,Brabant,1160
528978,Apothek_528978,2,M,B,2,5,3,7232,0.5,0.5,0.857142857,0.5,0.0140565,Brabant,1050
538599,Apothek_538599,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Brabant,1030
605635,Apothek_605635,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Brabant,1080
646993,Apothek_646993,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Brabant,1030
329614,Apothek_329614,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1040
542526,Apothek_542526,2,H,C,2,4,2,NA,1,0,0.714285714,0.5,NA,Brabant,1030
837332,Apothek_837332,2,M,C,2,3,1,15381,0.5,0,0.571428571,0.5,0.029990067,Brabant,1090
560698,Apothek_560698,3,M,B,1,1,0,35722,0.5,0.5,0.428571429,0,0.069762395,Brabant,1180
363917,Apothek_363917,1,M,A,3,1,-2,NA,0.5,1,0.142857143,1,NA,Brabant,1000
166823,Apothek_166823,3,M,C,1,5,4,16304,0.5,0,1,0,0.03179479,Brabant,1080
358575,Apothek_358575,2,M,B,2,1,-1,19176,0.5,0.5,0.285714286,0.5,0.03741035,Brabant,1190
291193,Apothek_291193,2,H,C,2,1,-1,12838,1,0,0.285714286,0.5,0.025017793,Brabant,1190
273681,Apothek_273681,3,M,C,1,4,3,7269,0.5,0,0.857142857,0,0.014128845,Brabant,1030
789611,Apothek_789611,3,M,C,1,4,3,23450,0.5,0,0.857142857,0,0.045767212,Brabant,1060
336694,Apothek_336694,3,L,B,1,2,1,27475,0,0.5,0.571428571,0,0.05363721,Brabant,1200
718927,Apothek_718927,2,H,C,2,1,-1,NA,1,0,0.285714286,0.5,NA,Brabant,1030
677703,Apothek_677703,3,M,B,1,0,-1,16087,0.5,0.5,0.285714286,0,0.031370494,Brabant,1160
595658,Apothek_595658,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Brabant,1200
812103,Apothek_812103,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Brabant,1080
485842,Apothek_485842,2,H,B,2,3,1,NA,1,0.5,0.571428571,0.5,NA,Brabant,1000
671258,Apothek_671258,2,M,C,2,2,0,17870,0.5,0,0.428571429,0.5,0.034856756,Brabant,1080
326838,Apothek_326838,3,M,C,1,3,2,21532,0.5,0,0.714285714,0,0.042016987,Brabant,1020
852413,Apothek_852413,3,L,A,1,0,-1,20382,0,1,0.285714286,0,0.039768417,Brabant,1060
631978,Apothek_631978,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Brabant,1030
427914,Apothek_427914,2,M,B,2,1,-1,19551,0.5,0.5,0.285714286,0.5,0.03814358,Brabant,1200
597720,Apothek_597720,2,M,B,2,2,0,12574,0.5,0.5,0.428571429,0.5,0.024501599,Brabant,1170
350586,Apothek_350586,1,H,C,3,1,-2,20711,1,0,0.142857143,1,0.040411704,Brabant,1030
639348,Apothek_639348,2,M,B,2,5,3,74346,0.5,0.5,0.857142857,0.5,0.145283085,Brabant,1081
129347,Apothek_129347,1,H,B,3,0,-3,47111,1,0.5,0,1,0.092031065,Brabant,1040
606493,Apothek_606493,3,M,B,1,0,-1,80225,0.5,0.5,0.285714286,0,0.15677817,Brabant,1170
510992,Apothek_510992,3,M,B,1,5,4,14333,0.5,0.5,1,0,0.027940935,Brabant,1170
664956,Apothek_664956,2,H,C,2,0,-2,NA,1,0,0.142857143,0.5,NA,Brabant,1030
227303,Apothek_227303,1,H,C,3,4,1,83165,1,0,0.571428571,1,0.16252669,Brabant,1160
381241,Apothek_381241,3,H,C,1,2,1,NA,1,0,0.571428571,0,NA,Brabant,1070
187690,Apothek_187690,2,M,B,2,4,2,9095,0.5,0.5,0.714285714,0.5,0.017699184,Brabant,1030
315757,Apothek_315757,3,M,C,1,1,0,13098,0.5,0,0.428571429,0,0.025526166,Brabant,1030
734406,Apothek_734406,1,H,A,3,0,-3,59341,1,1,0,1,0.115944126,Brabant,1000
167019,Apothek_167019,1,H,A,3,3,0,58179,1,1,0.428571429,1,0.113672092,Brabant,1000
316790,Apothek_316790,2,M,B,2,0,-2,16560,0.5,0.5,0.142857143,0.5,0.032295341,Brabant,1070
309816,Apothek_309816,3,L,B,1,0,-1,44438,0,0.5,0.285714286,0,0.086804605,Brabant,1060
196276,Apothek_196276,1,H,C,3,4,1,NA,1,0,0.571428571,1,NA,Brabant,1000
514319,Apothek_514319,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Brabant,1083
877084,Apothek_877084,2,H,C,2,3,1,NA,1,0,0.571428571,0.5,NA,Brabant,1210
201949,Apothek_201949,2,H,C,2,0,-2,NA,1,0,0.142857143,0.5,NA,Brabant,1020
185705,Apothek_185705,2,M,B,2,5,3,15879,0.5,0.5,0.857142857,0.5,0.030963796,Brabant,1040
140956,Apothek_140956,3,M,C,1,0,-1,8968,0.5,0,0.285714286,0,0.017450864,Brabant,1080
378100,Apothek_378100,3,M,C,1,1,0,40639,0.5,0,0.428571429,0,0.079376501,Brabant,1210
923350,Apothek_923350,1,H,C,3,4,1,13326,1,0,0.571428571,1,0.025971969,Brabant,1160
705341,Apothek_705341,1,H,B,3,0,-3,55577,1,0.5,0,1,0.108584456,Brabant,1030
905953,Apothek_905953,3,M,C,1,2,1,69118,0.5,0,0.571428571,0,0.135060887,Brabant,1150
497876,Apothek_497876,3,M,C,1,4,3,7216,0.5,0,0.857142857,0,0.014025215,Brabant,1000
623714,Apothek_623714,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1040
633473,Apothek_633473,1,H,C,3,2,-1,NA,1,0,0.285714286,1,NA,Brabant,1060
744591,Apothek_744591,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1020
899214,Apothek_899214,3,H,C,1,3,2,NA,1,0,0.714285714,0,NA,Brabant,1070
242162,Apothek_242162,2,M,B,2,2,0,93616,0.5,0.5,0.428571429,0.5,0.182961309,Brabant,1060
297872,Apothek_297872,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Brabant,1180
106879,Apothek_106879,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Brabant,1040
524283,Apothek_524283,2,M,C,2,0,-2,60960,0.5,0,0.142857143,0.5,0.119109722,Brabant,1040
513496,Apothek_513496,3,L,B,1,1,0,NA,0,0.5,0.428571429,0,NA,Brabant,1180
928638,Apothek_928638,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Brabant,1030
231571,Apothek_231571,2,H,C,2,0,-2,17551,1,0,0.142857143,0.5,0.034233022,Brabant,1060
321451,Apothek_321451,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Brabant,1000
751092,Apothek_751092,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Brabant,1083
216652,Apothek_216652,1,H,A,3,1,-2,11720,1,1,0.142857143,1,0.022831791,Brabant,1150
454489,Apothek_454489,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Brabant,1200
744830,Apothek_744830,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Brabant,1050
784957,Apothek_784957,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Brabant,1060
883947,Apothek_883947,3,L,C,1,1,0,8840,0,0,0.428571429,0,0.017200588,Brabant,1090
128330,Apothek_128330,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Brabant,1080
552662,Apothek_552662,1,H,B,3,5,2,51820,1,0.5,0.714285714,1,0.101238474,Brabant,1070
502848,Apothek_502848,2,M,C,2,4,2,19017,0.5,0,0.714285714,0.5,0.037099461,Brabant,1000
262229,Apothek_262229,3,M,C,1,2,1,9171,0.5,0,0.571428571,0,0.017847785,Brabant,1210
677379,Apothek_677379,3,M,B,1,4,3,2135,0.5,0.5,0.857142857,0,0.004090443,Brabant,1190
133317,Apothek_133317,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Brabant,1000
243404,Apothek_243404,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Brabant,1040
132787,Apothek_132787,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1070
399991,Apothek_399991,3,L,A,1,1,0,NA,0,1,0.428571429,0,NA,Brabant,1050
388789,Apothek_388789,2,M,B,2,2,0,32199,0.5,0.5,0.428571429,0.5,0.062873947,Brabant,1200
837593,Apothek_837593,3,M,C,1,2,1,84218,0.5,0,0.571428571,0,0.164585598,Brabant,1200
731806,Apothek_731806,2,M,B,2,4,2,47412,0.5,0.5,0.714285714,0.5,0.092619604,Brabant,1190
844669,Apothek_844669,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Brabant,1030
112935,Apothek_112935,3,H,A,1,4,3,NA,1,1,0.857142857,0,NA,Brabant,1180
122216,Apothek_122216,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1050
297078,Apothek_297078,1,H,A,3,0,-3,14955,1,1,0,1,0.029157118,Brabant,1000
144140,Apothek_144140,3,M,C,1,0,-1,2080,0.5,0,0.285714286,0,0.003982903,Brabant,1020
182858,Apothek_182858,3,L,C,1,1,0,156118,0,0,0.428571429,0,0.305170148,Brabant,1190
535042,Apothek_535042,2,M,C,2,5,3,13145,0.5,0,0.857142857,0.5,0.025618064,Brabant,1090
681897,Apothek_681897,3,M,A,1,4,3,96870,0.5,1,0.857142857,0,0.189323786,Brabant,1000
395110,Apothek_395110,3,H,C,1,5,4,NA,1,0,1,0,NA,Brabant,1060
528593,Apothek_528593,1,H,A,3,2,-1,134092,1,1,0.285714286,1,0.262103176,Brabant,1000
648293,Apothek_648293,1,H,B,3,0,-3,91470,1,0.5,0,1,0.178765281,Brabant,1040
670383,Apothek_670383,1,H,A,3,1,-2,108048,1,1,0.142857143,1,0.211179893,Brabant,1060
880627,Apothek_880627,3,L,A,1,5,4,56963,0,1,1,0,0.111294473,Brabant,1000
826752,Apothek_826752,3,M,B,1,4,3,28645,0.5,0.5,0.857142857,0,0.055924886,Brabant,1050
262575,Apothek_262575,2,M,B,2,4,2,100453,0.5,0.5,0.714285714,0.5,0.196329551,Brabant,1170
283867,Apothek_283867,2,M,C,2,2,0,25596,0.5,0,0.428571429,0.5,0.049963241,Brabant,1070
364666,Apothek_364666,1,H,C,3,2,-1,58253,1,0,0.285714286,1,0.113816783,Brabant,1180
166654,Apothek_166654,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1040
675336,Apothek_675336,2,H,C,2,2,0,NA,1,0,0.428571429,0.5,NA,Brabant,1070
593342,Apothek_593342,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Brabant,1210
497880,Apothek_497880,2,H,C,2,4,2,151735,1,0,0.714285714,0.5,0.296600161,Brabant,1081
329780,Apothek_329780,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Brabant,1190
551726,Apothek_551726,3,L,A,1,3,2,48644,0,1,0.714285714,0,0.095028508,Brabant,1180
752747,Apothek_752747,3,H,C,1,3,2,NA,1,0,0.714285714,0,NA,Brabant,1200
248299,Apothek_248299,3,M,B,1,4,3,12171,0.5,0.5,0.857142857,0,0.023713622,Brabant,1190
563376,Apothek_563376,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Brabant,1000
796356,Apothek_796356,2,M,C,2,0,-2,24216,0.5,0,0.142857143,0.5,0.047264956,Brabant,1000
832136,Apothek_832136,1,H,C,3,5,2,14143,1,0,0.714285714,1,0.027569432,Brabant,1070
361771,Apothek_361771,3,M,B,1,2,1,NA,0.5,0.5,0.571428571,0,NA,Brabant,1050
320809,Apothek_320809,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Brabant,1190
807673,Apothek_807673,3,M,B,1,5,4,6587,0.5,0.5,1,0,0.012795345,Brabant,1170
845266,Apothek_845266,3,M,C,1,3,2,15230,0.5,0,0.714285714,0,0.02969482,Brabant,1080
716464,Apothek_716464,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Brabant,1081
335202,Apothek_335202,3,M,C,1,2,1,27090,0.5,0,0.571428571,0,0.052884427,Brabant,1030
939824,Apothek_939824,3,L,C,1,1,0,31793,0,0,0.428571429,0,0.062080104,Brabant,1070
921748,Apothek_921748,2,M,B,2,5,3,46417,0.5,0.5,0.857142857,0.5,0.090674102,Brabant,1070
916113,Apothek_916113,2,H,C,2,3,1,NA,1,0,0.571428571,0.5,NA,Brabant,1200
672913,Apothek_672913,1,H,C,3,5,2,18720,1,0,0.714285714,1,0.036518743,Brabant,1348
791166,Apothek_791166,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Brabant,1370
655759,Apothek_655759,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Brabant,1330
216605,Apothek_216605,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Brabant,1360
396573,Apothek_396573,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Brabant,1330
678490,Apothek_678490,3,M,B,1,2,1,NA,0.5,0.5,0.571428571,0,NA,Brabant,1490
430139,Apothek_430139,2,M,C,2,2,0,10844,0.5,0,0.428571429,0.5,0.021118967,Brabant,1350
876351,Apothek_876351,1,H,C,3,4,1,83747,1,0,0.571428571,1,0.163664662,Brabant,1325
394858,Apothek_394858,2,M,B,2,2,0,85292,0.5,0.5,0.428571429,0.5,0.166685568,Brabant,1325
888846,Apothek_888846,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Brabant,1435
748326,Apothek_748326,1,H,B,3,2,-1,NA,1,0.5,0.285714286,1,NA,Brabant,1300
273690,Apothek_273690,1,H,B,3,5,2,186351,1,0.5,0.714285714,1,0.364284094,Brabant,1340
